input_name,species,lat,lon,year,country
Philodendron hederaceum,Philodendron hederaceum,-6.721122,146.997867,2025.0,Papua New Guinea
Philodendron hederaceum,Philodendron hederaceum,9.734087,-82.82888,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.437684,-84.003013,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,16.461849,-85.86669,2025.0,Honduras
Philodendron hederaceum,Philodendron hederaceum,-19.151444,-40.070575,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,10.76095,-61.409856,2025.0,Trinidad and Tobago
Philodendron hederaceum,Philodendron hederaceum,20.578493,-105.199429,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,6.031445,-75.751915,2025.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,-9.407608,147.165878,2025.0,Papua New Guinea
Philodendron hederaceum,Philodendron hederaceum,-6.709605,108.536378,2025.0,Indonesia
Philodendron hederaceum,Philodendron hederaceum,24.891703,121.205187,2025.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,6.589127,-73.095073,2025.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,-16.842167,145.712533,2025.0,Australia
Philodendron hederaceum,Philodendron hederaceum,-15.824661,-47.915778,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,15.729655,-86.726921,2025.0,Honduras
Philodendron hederaceum,Philodendron hederaceum,-16.813029,145.744816,2025.0,Australia
Philodendron hederaceum,Philodendron hederaceum,16.343592,-61.765473,2025.0,Guadeloupe
Philodendron hederaceum,Philodendron hederaceum,16.33382,-61.765303,2025.0,Guadeloupe
Philodendron hederaceum,Philodendron hederaceum,4.444,-57.156,2025.0,Suriname
Philodendron hederaceum,Philodendron hederaceum,7.87233,-76.695468,2025.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,8.933087,-79.545135,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,20.837293,-156.306125,2025.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,24.836328,121.777663,2025.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,20.314854,-105.404422,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,3.450107,-76.571949,2025.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,16.30413,-61.77681,2025.0,Guadeloupe
Philodendron hederaceum,Philodendron hederaceum,10.239011,-83.809353,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.069731,-83.59362,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,3.450107,-76.571949,2025.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,19.59319,-104.426837,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,-18.999167,-40.133056,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,21.37503,-157.876075,2025.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,-22.415643,-47.525657,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-16.797655,179.421813,2025.0,Fiji
Philodendron hederaceum,Philodendron hederaceum,9.246145,-83.295571,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,14.949443,-88.047783,2025.0,Honduras
Philodendron hederaceum,Philodendron hederaceum,24.836272,121.777747,2025.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,18.322729,-65.749445,2025.0,Puerto Rico
Philodendron hederaceum,Philodendron hederaceum,11.286835,-60.595566,2025.0,Trinidad and Tobago
Philodendron hederaceum,Philodendron hederaceum,4.434248,-74.442597,2025.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,8.144683,-81.686737,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.244838,-81.924837,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,17.047227,-89.060709,2025.0,Belize
Philodendron hederaceum,Philodendron hederaceum,25.016816,121.57187,2025.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,-4.629954,55.452815,2025.0,Seychelles
Philodendron hederaceum,Philodendron hederaceum,9.835803,-83.679772,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,7.971303,-81.338732,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.96652,-81.32894,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.003727,-81.272928,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.523266,-80.360993,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.012699,-81.318796,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.078831,-81.434403,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.877301,-81.275495,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.047465,-81.19147,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.849122,-81.562595,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.000558,-81.3275,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.185241,-81.134776,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.010903,-81.313638,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.958587,-79.554987,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.025681,-81.366669,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.001427,-81.309909,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.599152,-79.835164,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.04137,-81.033788,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.090264,-79.537219,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.987307,-81.332477,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.330667,-79.887688,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.027866,-81.18559,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.988817,-81.326972,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.126533,-79.598426,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.003617,-81.330675,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.008152,-81.311234,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.208483,-81.54713,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.065619,-79.650862,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.0992,-79.492093,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.990754,-81.355197,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.971617,-80.858047,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.330762,-79.887763,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.300847,80.64183,2025.0,Sri Lanka
Philodendron hederaceum,Philodendron hederaceum,7.99836,-81.323341,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.005233,-81.332892,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.924919,-81.375586,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.987937,-81.32893,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.019655,-81.337982,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,16.782685,-88.460062,2025.0,Belize
Philodendron hederaceum,Philodendron hederaceum,8.039342,-81.221697,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.958463,-79.55508,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,21.57158,-105.124617,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,3.441905,-55.374405,2025.0,Suriname
Philodendron hederaceum,Philodendron hederaceum,-4.655106,55.443819,2025.0,Seychelles
Philodendron hederaceum,Philodendron hederaceum,-22.434092,-44.52862,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,9.398155,-84.160891,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,9.993103,-83.361962,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,21.468606,-105.024247,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,28.309367,-81.453182,2025.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,21.476064,-105.061318,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,8.019655,-81.337982,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,7.96652,-81.32894,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,4.777806,-53.947008,2025.0,French Guiana
Philodendron hederaceum,Philodendron hederaceum,20.465845,-105.292487,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,19.854203,-155.152344,2025.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,-15.391862,-39.565055,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,9.858228,-83.6177,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,22.335508,113.958175,2025.0,Hong Kong
Philodendron hederaceum,Philodendron hederaceum,26.074117,-80.323738,2025.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,20.86899,-156.178467,2025.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,16.137639,-90.901339,2025.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,-14.338565,-39.003689,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,9.119663,-79.697745,2025.0,Panama
Philodendron hederaceum,Philodendron hederaceum,-14.338753,-39.003632,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,11.130303,-74.119658,2025.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,9.578208,-84.213101,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,16.290612,-61.727385,2025.0,Guadeloupe
Philodendron hederaceum,Philodendron hederaceum,-23.565793,-46.730877,2025.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-8.488784,115.264145,2025.0,Indonesia
Philodendron hederaceum,Philodendron hederaceum,10.710307,-84.988468,2025.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,9.003731,-79.576897,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.416555,-84.124139,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.430908,-84.00336,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.704669,-84.990325,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,19.528481,-154.845581,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,-23.627041,-47.230843,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,15.159285,-92.448629,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,-23.586164,-46.822888,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,6.183303,-75.00695,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,18.128675,-66.991997,2024.0,Puerto Rico
Philodendron hederaceum,Philodendron hederaceum,9.116728,-79.695217,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,16.617712,-88.581458,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,9.118333,-79.69597,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,15.215728,-87.627517,2024.0,Honduras
Philodendron hederaceum,Philodendron hederaceum,-17.58217,-149.532051,2024.0,French Polynesia
Philodendron hederaceum,Philodendron hederaceum,21.37957,-157.865625,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,16.278646,-61.695582,2024.0,Guadeloupe
Philodendron hederaceum,Philodendron hederaceum,-23.638922,-46.623834,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,10.431386,-84.005343,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,8.967739,-83.44384,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.45703,-84.025786,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.717198,-61.298076,2024.0,Trinidad and Tobago
Philodendron hederaceum,Philodendron hederaceum,3.451647,-76.531985,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,9.118332,-79.693245,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.119247,-79.695038,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,3.450281,-76.573574,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,20.581811,-105.252549,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,6.012381,80.243645,2024.0,Sri Lanka
Philodendron hederaceum,Philodendron hederaceum,18.495416,-95.061819,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,8.620378,-80.139459,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,8.609822,-80.126105,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.456857,-84.52121,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,17.155731,-94.778055,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,-12.796704,-69.309304,2024.0,Peru
Philodendron hederaceum,Philodendron hederaceum,-0.837631,-79.205603,2024.0,Ecuador
Philodendron hederaceum,Philodendron hederaceum,20.581811,-105.252549,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,21.333258,-157.801055,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,8.699754,-83.202485,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,21.314487,-157.797425,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,10.68612,-61.171578,2024.0,Trinidad and Tobago
Philodendron hederaceum,Philodendron hederaceum,8.943483,-78.391472,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,18.441835,-66.29695,2024.0,Puerto Rico
Philodendron hederaceum,Philodendron hederaceum,21.324438,-157.795028,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,22.281158,114.21122,2024.0,Hong Kong
Philodendron hederaceum,Philodendron hederaceum,9.11766,-79.695033,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,15.568379,-89.924118,2024.0,Guatemala
Philodendron hederaceum,Philodendron hederaceum,-23.784185,-45.630093,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,21.325915,-157.821841,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,5.329337,-54.066233,2024.0,French Guiana
Philodendron hederaceum,Philodendron hederaceum,10.680723,-84.203248,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,1.36097,103.777082,2024.0,Singapore
Philodendron hederaceum,Philodendron hederaceum,15.567289,-88.037057,2024.0,Honduras
Philodendron hederaceum,Philodendron hederaceum,9.116084,-79.697674,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,15.153369,-92.471272,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,15.153369,-92.471272,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,24.960291,121.541414,2024.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,10.026086,-84.249808,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,9.310556,-82.11639,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.719975,-85.042263,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,8.951125,-78.467378,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,17.130023,-88.995021,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,16.321176,-88.824708,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,10.719975,-85.042263,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,21.324409,-157.794598,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,25.056,121.663461,2024.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,8.932221,-79.544635,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.437589,-84.707811,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.43117,-84.004081,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.348937,-84.672913,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,24.034764,120.772972,2024.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,15.932835,-96.449072,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,17.133128,-94.749021,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,8.946408,-78.390427,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.163386,-79.838188,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.121239,-79.715653,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,-23.564708,-46.635819,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-22.95925,-43.210782,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,16.28616,-61.631279,2024.0,Guadeloupe
Philodendron hederaceum,Philodendron hederaceum,20.701493,-87.725148,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,17.051364,-88.567383,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,20.694771,-87.786509,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,15.932925,-96.447591,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,10.721606,-85.029083,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,15.929417,-96.467209,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,17.227488,-88.563788,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,14.871042,-87.905633,2024.0,Honduras
Philodendron hederaceum,Philodendron hederaceum,15.933236,-96.448842,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,9.315705,-79.559862,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,11.313171,-73.954559,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,15.992027,-61.644702,2024.0,Guadeloupe
Philodendron hederaceum,Philodendron hederaceum,14.871042,-87.905633,2024.0,Honduras
Philodendron hederaceum,Philodendron hederaceum,16.874032,-93.334048,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,8.090866,-76.300258,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,8.988366,-79.545169,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.706396,-84.989994,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,8.979828,-79.5642,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,13.198421,77.71727,2024.0,India
Philodendron hederaceum,Philodendron hederaceum,10.456331,-84.002806,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.315999,-83.337235,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,10.582278,-83.527292,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,-23.79944,-46.679132,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,17.411183,78.481765,2024.0,India
Philodendron hederaceum,Philodendron hederaceum,-23.56626,-46.731145,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-23.632611,-46.747637,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,4.35809,-72.913997,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.507626,-72.903381,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.507959,-72.903572,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.279222,-72.955798,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,17.947044,-76.697494,2024.0,Jamaica
Philodendron hederaceum,Philodendron hederaceum,22.339687,114.203733,2024.0,Hong Kong
Philodendron hederaceum,Philodendron hederaceum,22.339676,114.203733,2024.0,Hong Kong
Philodendron hederaceum,Philodendron hederaceum,18.641848,-95.116257,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,16.929928,-88.387911,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,24.876278,121.81002,2024.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,10.317276,-83.220783,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,-23.702271,-46.634819,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-12.871772,-69.412037,2024.0,Peru
Philodendron hederaceum,Philodendron hederaceum,-23.45493,-46.755775,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,10.380747,-61.034581,2024.0,Trinidad and Tobago
Philodendron hederaceum,Philodendron hederaceum,10.455746,-84.002401,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,12.930451,-85.235702,2024.0,Nicaragua
Philodendron hederaceum,Philodendron hederaceum,8.964467,-79.548297,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,19.834313,-155.104562,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,18.343426,-66.039433,2024.0,Puerto Rico
Philodendron hederaceum,Philodendron hederaceum,16.978793,-89.006691,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,18.835068,-96.917686,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,-6.305989,106.820353,2024.0,Indonesia
Philodendron hederaceum,Philodendron hederaceum,14.166175,121.238522,2024.0,Philippines
Philodendron hederaceum,Philodendron hederaceum,21.324614,-157.836337,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,-16.678889,-39.785,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,1.359117,103.823448,2024.0,Singapore
Philodendron hederaceum,Philodendron hederaceum,-21.22191,-159.75206,2024.0,Cook Islands
Philodendron hederaceum,Philodendron hederaceum,4.408101,-73.132345,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.509562,-72.968564,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.509988,-72.969037,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.509572,-72.968959,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.509505,-72.968786,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.525996,-72.909777,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.525923,-72.909754,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.55204,-72.936758,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.479037,-73.105588,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.458134,-73.080963,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.458283,-73.080994,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.458279,-73.080932,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.458084,-73.080969,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.458022,-73.080427,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.457992,-73.080354,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,4.47295,-73.0978,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,17.696131,-96.282364,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,17.695279,-96.284037,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,9.117028,-79.695183,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.677803,-61.121242,2024.0,Trinidad and Tobago
Philodendron hederaceum,Philodendron hederaceum,-16.678889,-39.785,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-22.591497,-46.474133,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-30.05097,-51.178507,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,10.181903,-83.456992,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,19.925708,-155.158911,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,25.086715,121.679173,2024.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,3.724575,-53.541611,2024.0,French Guiana
Philodendron hederaceum,Philodendron hederaceum,1.345412,103.781153,2024.0,Singapore
Philodendron hederaceum,Philodendron hederaceum,-14.520333,-39.063647,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,10.49245,-84.752883,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,3.727028,-53.545426,2024.0,French Guiana
Philodendron hederaceum,Philodendron hederaceum,10.565287,-83.518862,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,21.446387,-157.858367,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,26.074847,-80.324056,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,20.473995,-105.297905,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,9.118267,-79.694205,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.43782,-84.709443,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,18.930289,-99.21133,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,9.1197,-79.697463,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,9.117924,-79.693883,2024.0,Panama
Philodendron hederaceum,Philodendron hederaceum,10.4313,-84.004478,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,23.997597,120.600858,2024.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,-22.959024,-43.211715,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,10.429867,-84.00595,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,-13.257441,-70.783416,2024.0,Peru
Philodendron hederaceum,Philodendron hederaceum,10.320841,-84.082893,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,15.154159,-92.471518,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,19.593475,-154.967758,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,-14.467933,-39.127047,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-22.43527,-43.162125,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-22.435397,-43.162204,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,-6.078248,-35.220857,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,23.014556,120.683278,2024.0,Chinese Taipei
Philodendron hederaceum,Philodendron hederaceum,6.865159,-73.416232,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,-22.747293,-46.57069,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,10.546258,-83.50923,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,16.766485,-62.210258,2024.0,Montserrat
Philodendron hederaceum,Philodendron hederaceum,-23.199238,-45.896437,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,18.33427,-65.794386,2024.0,Puerto Rico
Philodendron hederaceum,Philodendron hederaceum,-3.716378,-59.831348,2024.0,Brazil
Philodendron hederaceum,Philodendron hederaceum,21.32412,-157.794997,2024.0,United States of America
Philodendron hederaceum,Philodendron hederaceum,16.553325,-88.701233,2024.0,Belize
Philodendron hederaceum,Philodendron hederaceum,3.450287,-76.573514,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,3.450208,-76.573459,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,3.450252,-76.573457,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,3.450166,-76.573444,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,3.450276,-76.573491,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,3.450336,-76.573593,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,3.450335,-76.573589,2024.0,Colombia
Philodendron hederaceum,Philodendron hederaceum,-6.419425,-76.319053,2024.0,Peru
Philodendron hederaceum,Philodendron hederaceum,10.455562,-84.008928,2024.0,Costa Rica
Philodendron hederaceum,Philodendron hederaceum,15.920503,-96.411522,2024.0,Mexico
Philodendron hederaceum,Philodendron hederaceum,19.457317,-70.228702,2024.0,Dominican Republic
Philodendron hederaceum,Philodendron hederaceum,-17.652697,145.956845,2024.0,Australia
